Date,Group,Female ID,Female state next day,Male change ,Conception period
5/11/13,Gsaa,Jua2,Inactive,No change,No
5/11/13,Gsaa,Lala,Inactive,No change,No
5/11/13,Gsaa,Mush,Inactive,No change,No
5/11/13,Gsaa,OO7,Inactive,No change,No
5/11/13,Tws,Ardm,Inactive,No change,No
5/11/13,Tws,Bans,Inactive,No change,No
5/11/13,Tws,Bens,Inactive,No change,No
5/11/13,Tws,Bif,Inactive,No change,No
5/11/13,Tws,Bil,Inactive,No change,No
5/11/13,Tws,Blaz,Inactive,No change,No
5/11/13,Tws,Bonn,Inactive,No change,No
5/11/13,Tws,Bost,Inactive,No change,No
5/11/13,Tws,Bow,Inactive,No change,No
5/11/13,Tws,Buai,Inactive,No change,No
5/11/13,Tws,Dixi,Inactive,No change,No
5/11/13,Tws,Elle,Inactive,No change,No
5/11/13,Tws,Gumm,Inactive,No change,No
5/11/13,Tws,KK,Inactive,No change,No
5/11/13,Tws,Kami,Inactive,No change,No
5/11/13,Tws,Kati,Inactive,No change,No
5/11/13,Tws,Kolv,Inactive,No change,No
5/11/13,Tws,Kool,Inactive,No change,No
5/11/13,Tws,Pans,Inactive,No change,No
5/11/13,Tws,Quan,Inactive,No change,No
5/11/13,Tws,Sauc,Inactive,No change,No
5/11/13,Tws,Sava,Inactive,No change,No
5/11/13,Tws,Sifa,Inactive,No change,No
5/11/13,Tws,Trix,Inactive,No change,No
5/11/13,Tws,Twin,Inactive,No change,No
5/13/13,Gn,DJ,Inactive,No change,No
5/13/13,Gn,Daff,Inactive,No change,No
5/13/13,Gn,Desd,Inactive,No change,No
5/13/13,Gn,Ding,Inactive,No change,No
5/13/13,Gn,Dion,Inactive,No change,No
5/13/13,Gn,Merl,Inactive,No change,No
5/13/13,Gn,Mini,Inactive,No change,No
5/13/13,Gn,Mixu,Inactive,No change,No
5/13/13,Gn,Paris,Inactive,No change,No
5/13/13,Gn,Peab,Inactive,No change,No
5/13/13,Gn,Pili,Inactive,No change,No
5/13/13,Gn,Pinc,Inactive,No change,No
5/13/13,Gn,Razo,Inactive,No change,No
5/13/13,Gn,Robe,Inactive,No change,No
5/13/13,Gn,Spee,Inactive,No change,No
5/13/13,Gn,Spik,Active,No change,No
5/13/13,Gn,Sput,Inactive,No change,No
5/13/13,Gn,Tang,Inactive,No change,No
5/13/13,Gn,Tann,Inactive,No change,No
5/13/13,Gn,Tux,Inactive,No change,No
5/15/13,Gsc,Andy,Inactive,No change,Yes
5/15/13,Gsc,Flat,Inactive,No change,Yes
5/15/13,Gsc,Geor,Inactive,No change,Yes
5/15/13,Gsc,Hanoi,Inactive,No change,Yes
5/15/13,Gsc,Hava,Inactive,No change,Yes
5/15/13,Gsc,Hels,Inactive,No change,Yes
5/15/13,Gsc,Hoba,Inactive,No change,Yes
5/15/13,Gsc,Hong,Inactive,No change,Yes
5/15/13,Gsc,Lobs,Inactive,No change,Yes
5/15/13,Gsc,Lond,Inactive,No change,Yes
5/15/13,Gsc,Pomb,Inactive,No change,Yes
5/18/13,Gsaa,Agnes,Inactive,No change,No
5/18/13,Gsaa,Agro,Inactive,No change,No
5/18/13,Gsaa,Angel,Inactive,No change,No
5/18/13,Gsaa,Bond,Active,No change,No
5/18/13,Gsaa,Ci,Inactive,No change,No
5/18/13,Gsaa,Crab,Active,No change,No
5/18/13,Gsaa,Cybi,Inactive,No change,No
5/18/13,Gsaa,Dina,Inactive,No change,No
5/18/13,Gsaa,Jua2,Inactive,No change,No
5/18/13,Gsaa,Lala,Active,No change,No
5/18/13,Gsaa,Mush,Inactive,No change,No
5/18/13,Gsaa,OO7,Inactive,No change,No
5/18/13,Twn,Ambe,Inactive,No change,No
5/18/13,Twn,Aqua,Inactive,No change,No
5/18/13,Twn,Asha,Inactive,No change,No
5/18/13,Twn,Didg,Inactive,No change,No
5/18/13,Twn,Kayl,Inactive,No change,No
5/18/13,Twn,Kibo,Inactive,No change,No
5/18/13,Twn,Kipp,Inactive,No change,No
5/18/13,Twn,Opal,Inactive,No change,No
5/18/13,Twn,Park,Inactive,No change,No
5/18/13,Twn,Pott,Inactive,No change,No
5/18/13,Twn,Rave,Inactive,No change,No
5/18/13,Twn,Saph,Inactive,No change,No
5/18/13,Tws,Ardm,Inactive,Increase,No
5/18/13,Tws,Bans,Inactive,Increase,No
5/18/13,Tws,Bens,Inactive,Increase,No
5/18/13,Tws,Bif,Inactive,Increase,No
5/18/13,Tws,Bil,Inactive,Increase,No
5/18/13,Tws,Blaz,Inactive,Increase,No
5/18/13,Tws,Bonn,Inactive,Increase,No
5/18/13,Tws,Bost,Inactive,Increase,No
5/18/13,Tws,Bow,Inactive,Increase,No
5/18/13,Tws,Buai,Inactive,Increase,No
5/18/13,Tws,Dixi,Inactive,Increase,No
5/18/13,Tws,Elle,Inactive,Increase,No
5/18/13,Tws,Gumm,Inactive,Increase,No
5/18/13,Tws,KK,Inactive,Increase,No
5/18/13,Tws,Kami,Inactive,Increase,No
5/18/13,Tws,Kati,Inactive,Increase,No
5/18/13,Tws,Kolv,Inactive,Increase,No
5/18/13,Tws,Kool,Inactive,Increase,No
5/18/13,Tws,Pans,Inactive,Increase,No
5/18/13,Tws,Quan,Inactive,Increase,No
5/18/13,Tws,Sauc,Active,Increase,No
5/18/13,Tws,Sava,Inactive,Increase,No
5/18/13,Tws,Sifa,Inactive,Increase,No
5/18/13,Tws,Trix,Inactive,Increase,No
5/18/13,Tws,Twin,Inactive,Increase,No
5/20/13,Gn,DJ,Inactive,No change,No
5/20/13,Gn,Daff,Inactive,No change,No
5/20/13,Gn,Desd,Inactive,No change,No
5/20/13,Gn,Ding,Inactive,No change,No
5/20/13,Gn,Dion,Inactive,No change,No
5/20/13,Gn,Mali,Active,No change,No
5/20/13,Gn,Merl,Inactive,No change,No
5/20/13,Gn,Mini,Inactive,No change,No
5/20/13,Gn,Mixu,Inactive,No change,No
5/20/13,Gn,Paris,Inactive,No change,No
5/20/13,Gn,Peab,Inactive,No change,No
5/20/13,Gn,Pili,Inactive,No change,No
5/20/13,Gn,Pinc,Inactive,No change,No
5/20/13,Gn,Razo,Inactive,No change,No
5/20/13,Gn,Robe,Inactive,No change,No
5/20/13,Gn,Spee,Inactive,No change,No
5/20/13,Gn,Spik,Inactive,No change,No
5/20/13,Gn,Sput,Inactive,No change,No
5/20/13,Gn,Tang,Inactive,No change,No
5/20/13,Gn,Tann,Inactive,No change,No
5/20/13,Gn,Tux,Inactive,No change,No
5/20/13,Gsb,Buzz,Inactive,No change,No
5/20/13,Gsb,Gigi,Inactive,No change,No
5/20/13,Gsb,Soft,Inactive,No change,No
5/22/13,Gsc,Andy,Inactive,No change,Yes
5/22/13,Gsc,Flat,Inactive,No change,Yes
5/22/13,Gsc,Geor,Inactive,No change,Yes
5/22/13,Gsc,Hanoi,Inactive,No change,Yes
5/22/13,Gsc,Hava,Inactive,No change,Yes
5/22/13,Gsc,Hels,Inactive,No change,Yes
5/22/13,Gsc,Hoba,Inactive,No change,Yes
5/22/13,Gsc,Hong,Inactive,No change,Yes
5/22/13,Gsc,Lobs,Inactive,No change,Yes
5/22/13,Gsc,Lond,Inactive,No change,Yes
5/22/13,Gsc,Pomb,Inactive,No change,Yes
5/25/13,Gsaa,Agnes,Inactive,Decrease,Yes
5/25/13,Gsaa,Agro,Inactive,Decrease,Yes
5/25/13,Gsaa,Angel,Inactive,Decrease,Yes
5/25/13,Gsaa,Ci,Active,Decrease,Yes
5/25/13,Gsaa,Crab,Inactive,Decrease,Yes
5/25/13,Gsaa,Cybi,Inactive,Decrease,Yes
5/25/13,Gsaa,Dina,Inactive,Decrease,Yes
5/25/13,Gsaa,Jua2,Inactive,Decrease,Yes
5/25/13,Gsaa,Mush,Inactive,Decrease,Yes
5/25/13,Gsaa,OO7,Active,Decrease,Yes
5/25/13,Tws,Ardm,Inactive,No change,No
5/25/13,Tws,Bans,Inactive,No change,No
5/25/13,Tws,Bens,Active,No change,No
5/25/13,Tws,Bif,Inactive,No change,No
5/25/13,Tws,Bil,Inactive,No change,No
5/25/13,Tws,Blaz,Inactive,No change,No
5/25/13,Tws,Bonn,Inactive,No change,No
5/25/13,Tws,Bost,Inactive,No change,No
5/25/13,Tws,Bow,Inactive,No change,No
5/25/13,Tws,Buai,Inactive,No change,No
5/25/13,Tws,Dixi,Inactive,No change,No
5/25/13,Tws,Elle,Inactive,No change,No
5/25/13,Tws,Gumm,Inactive,No change,No
5/25/13,Tws,KK,Inactive,No change,No
5/25/13,Tws,Kami,Inactive,No change,No
5/25/13,Tws,Kati,Inactive,No change,No
5/25/13,Tws,Kolv,Inactive,No change,No
5/25/13,Tws,Kool,Inactive,No change,No
5/25/13,Tws,Pans,Inactive,No change,No
5/25/13,Tws,Quan,Inactive,No change,No
5/25/13,Tws,Sauc,Inactive,No change,No
5/25/13,Tws,Sava,Inactive,No change,No
5/25/13,Tws,Sifa,Inactive,No change,No
5/25/13,Tws,Trix,Inactive,No change,No
5/25/13,Tws,Twin,Inactive,No change,No
5/26/13,Twn,Ambe,Inactive,Increase,No
5/26/13,Twn,Aqua,Inactive,Increase,No
5/26/13,Twn,Asha,Inactive,Increase,No
5/26/13,Twn,Didg,Inactive,Increase,No
5/26/13,Twn,Kayl,Inactive,Increase,No
5/26/13,Twn,Kibo,Inactive,Increase,No
5/26/13,Twn,Kipp,Inactive,Increase,No
5/26/13,Twn,Opal,Inactive,Increase,No
5/26/13,Twn,Park,Inactive,Increase,No
5/26/13,Twn,Pott,Inactive,Increase,No
5/26/13,Twn,Rave,Inactive,Increase,No
5/26/13,Twn,Saph,Inactive,Increase,No
5/27/13,Gn,DJ,Inactive,Increase,No
5/27/13,Gn,Daff,Inactive,Increase,No
5/27/13,Gn,Desd,Inactive,Increase,No
5/27/13,Gn,Ding,Inactive,Increase,No
5/27/13,Gn,Dion,Inactive,Increase,No
5/27/13,Gn,Mali,Inactive,Increase,No
5/27/13,Gn,Merl,Inactive,Increase,No
5/27/13,Gn,Mini,Inactive,Increase,No
5/27/13,Gn,Mixu,Inactive,Increase,No
5/27/13,Gn,Paris,Inactive,Increase,No
5/27/13,Gn,Peab,Inactive,Increase,No
5/27/13,Gn,Pili,Inactive,Increase,No
5/27/13,Gn,Pinc,Inactive,Increase,No
5/27/13,Gn,Razo,Inactive,Increase,No
5/27/13,Gn,Robe,Inactive,Increase,No
5/27/13,Gn,Spee,Inactive,Increase,No
5/27/13,Gn,Spik,Inactive,Increase,No
5/27/13,Gn,Sput,Inactive,Increase,No
5/27/13,Gn,Tang,Inactive,Increase,No
5/27/13,Gn,Tann,Inactive,Increase,No
5/27/13,Gn,Tux,Inactive,Increase,No
5/27/13,Gsb,Buzz,Inactive,No change,No
5/27/13,Gsb,Gigi,Inactive,No change,No
5/27/13,Gsb,Soft,Inactive,No change,No
5/29/13,Gsc,Andy,Inactive,No change,Yes
5/29/13,Gsc,Flat,Inactive,No change,Yes
5/29/13,Gsc,Geor,Inactive,No change,Yes
5/29/13,Gsc,Hanoi,Inactive,No change,Yes
5/29/13,Gsc,Hava,Inactive,No change,Yes
5/29/13,Gsc,Hels,Inactive,No change,Yes
5/29/13,Gsc,Hoba,Inactive,No change,Yes
5/29/13,Gsc,Hong,Inactive,No change,Yes
5/29/13,Gsc,Lobs,Inactive,No change,Yes
5/29/13,Gsc,Lond,Inactive,No change,Yes
5/29/13,Gsc,Pomb,Inactive,No change,Yes
5/29/13,Gsc,Samurai,Inactive,No change,Yes
5/29/13,Gsc,Tsunami,Inactive,No change,Yes
6/1/13,Gsaa,Agnes,Inactive,Increase,Yes
6/1/13,Gsaa,Agro,Inactive,Increase,Yes
6/1/13,Gsaa,Angel,Inactive,Increase,Yes
6/1/13,Gsaa,Crab,Inactive,Increase,Yes
6/1/13,Gsaa,Cybi,Inactive,Increase,Yes
6/1/13,Gsaa,Dina,Inactive,Increase,Yes
6/1/13,Gsaa,Jua2,Inactive,Increase,Yes
6/1/13,Gsaa,Lala,Active,Increase,Yes
6/1/13,Gsaa,Mush,Inactive,Increase,Yes
6/1/13,Gsaa,OO7,Inactive,Increase,Yes
6/1/13,Tws,Ardm,Inactive,No change,Yes
6/1/13,Tws,Bans,Inactive,No change,Yes
6/1/13,Tws,Bens,Inactive,No change,Yes
6/1/13,Tws,Bif,Inactive,No change,Yes
6/1/13,Tws,Bil,Inactive,No change,Yes
6/1/13,Tws,Blaz,Inactive,No change,Yes
6/1/13,Tws,Bonn,Inactive,No change,Yes
6/1/13,Tws,Bost,Inactive,No change,Yes
6/1/13,Tws,Bow,Inactive,No change,Yes
6/1/13,Tws,Buai,Inactive,No change,Yes
6/1/13,Tws,Dixi,Inactive,No change,Yes
6/1/13,Tws,Elle,Inactive,No change,Yes
6/1/13,Tws,Gumm,Inactive,No change,Yes
6/1/13,Tws,KK,Inactive,No change,Yes
6/1/13,Tws,Kami,Inactive,No change,Yes
6/1/13,Tws,Kati,Inactive,No change,Yes
6/1/13,Tws,Kolv,Inactive,No change,Yes
6/1/13,Tws,Kool,Inactive,No change,Yes
6/1/13,Tws,Pans,Inactive,No change,Yes
6/1/13,Tws,Quan,Inactive,No change,Yes
6/1/13,Tws,Sauc,Inactive,No change,Yes
6/1/13,Tws,Sava,Inactive,No change,Yes
6/1/13,Tws,Sifa,Inactive,No change,Yes
6/1/13,Tws,Trix,Inactive,No change,Yes
6/1/13,Tws,Twin,Inactive,No change,Yes
6/2/13,Twn,Ambe,Inactive,No change,No
6/2/13,Twn,Aqua,Inactive,No change,No
6/2/13,Twn,Asha,Inactive,No change,No
6/2/13,Twn,Didg,Inactive,No change,No
6/2/13,Twn,Kayl,Inactive,No change,No
6/2/13,Twn,Kibo,Inactive,No change,No
6/2/13,Twn,Kipp,Inactive,No change,No
6/2/13,Twn,Opal,Inactive,No change,No
6/2/13,Twn,Park,Inactive,No change,No
6/2/13,Twn,Pott,Inactive,No change,No
6/2/13,Twn,Rave,Inactive,No change,No
6/2/13,Twn,Saph,Inactive,No change,No
6/3/13,Gn,DJ,Inactive,Decrease,No
6/3/13,Gn,Daff,Inactive,Decrease,No
6/3/13,Gn,Desd,Inactive,Decrease,No
6/3/13,Gn,Ding,Inactive,Decrease,No
6/3/13,Gn,Dion,Inactive,Decrease,No
6/3/13,Gn,Mali,Inactive,Decrease,No
6/3/13,Gn,Merl,Inactive,Decrease,No
6/3/13,Gn,Mini,Inactive,Decrease,No
6/3/13,Gn,Mixu,Inactive,Decrease,No
6/3/13,Gn,Paris,Inactive,Decrease,No
6/3/13,Gn,Peab,Active,Decrease,No
6/3/13,Gn,Pili,Inactive,Decrease,No
6/3/13,Gn,Pinc,Inactive,Decrease,No
6/3/13,Gn,Razo,Inactive,Decrease,No
6/3/13,Gn,Robe,Inactive,Decrease,No
6/3/13,Gn,Spee,Inactive,Decrease,No
6/3/13,Gn,Spik,Inactive,Decrease,No
6/3/13,Gn,Sput,Inactive,Decrease,No
6/3/13,Gn,Tang,Inactive,Decrease,No
6/3/13,Gn,Tann,Inactive,Decrease,No
6/3/13,Gn,Tux,Inactive,Decrease,No
6/3/13,Gsb,Buzz,Inactive,No change,No
6/3/13,Gsb,Gigi,Inactive,No change,No
6/3/13,Gsb,Soft,Inactive,No change,No
6/5/13,Gsc,Andy,Inactive,No change,Yes
6/5/13,Gsc,Flat,Inactive,No change,Yes
6/5/13,Gsc,Geor,Active,No change,Yes
6/5/13,Gsc,Hanoi,Inactive,No change,Yes
6/5/13,Gsc,Hava,Inactive,No change,Yes
6/5/13,Gsc,Hels,Inactive,No change,Yes
6/5/13,Gsc,Hoba,Inactive,No change,Yes
6/5/13,Gsc,Hong,Inactive,No change,Yes
6/5/13,Gsc,Lobs,Inactive,No change,Yes
6/5/13,Gsc,Lond,Inactive,No change,Yes
6/5/13,Gsc,Pomb,Inactive,No change,Yes
6/5/13,Gsc,Samurai,Inactive,No change,Yes
6/8/13,Gsaa,Agnes,Inactive,Decrease,Yes
6/8/13,Gsaa,Angel,Inactive,Decrease,Yes
6/8/13,Gsaa,Bond,Inactive,Decrease,Yes
6/8/13,Gsaa,Brit,Inactive,Decrease,Yes
6/8/13,Gsaa,Ci,Inactive,Decrease,Yes
6/8/13,Gsaa,Crab,Inactive,Decrease,Yes
6/8/13,Gsaa,Cybi,Inactive,Decrease,Yes
6/8/13,Gsaa,Dina,Inactive,Decrease,Yes
6/8/13,Gsaa,Jua2,Inactive,Decrease,Yes
6/8/13,Gsaa,Lala,Inactive,Decrease,Yes
6/8/13,Gsaa,Mush,Inactive,Decrease,Yes
6/8/13,Gsaa,OO7,Inactive,Decrease,Yes
6/8/13,Tws,Ardm,Inactive,Increase,Yes
6/8/13,Tws,Bans,Inactive,Increase,Yes
6/8/13,Tws,Bens,Inactive,Increase,Yes
6/8/13,Tws,Bif,Inactive,Increase,Yes
6/8/13,Tws,Bil,Inactive,Increase,Yes
6/8/13,Tws,Blaz,Inactive,Increase,Yes
6/8/13,Tws,Bonn,Inactive,Increase,Yes
6/8/13,Tws,Bost,Inactive,Increase,Yes
6/8/13,Tws,Bow,Inactive,Increase,Yes
6/8/13,Tws,Buai,Inactive,Increase,Yes
6/8/13,Tws,Dixi,Inactive,Increase,Yes
6/8/13,Tws,Elle,Inactive,Increase,Yes
6/8/13,Tws,Gumm,Inactive,Increase,Yes
6/8/13,Tws,KK,Inactive,Increase,Yes
6/8/13,Tws,Kami,Inactive,Increase,Yes
6/8/13,Tws,Kati,Inactive,Increase,Yes
6/8/13,Tws,Kolv,Inactive,Increase,Yes
6/8/13,Tws,Kool,Inactive,Increase,Yes
6/8/13,Tws,Pans,Inactive,Increase,Yes
6/8/13,Tws,Quan,Inactive,Increase,Yes
6/8/13,Tws,Sava,Inactive,Increase,Yes
6/8/13,Tws,Sifa,Inactive,Increase,Yes
6/8/13,Tws,Twin,Inactive,Increase,Yes
6/9/13,Twn,Ambe,Inactive,No change,No
6/9/13,Twn,Aqua,Inactive,No change,No
6/9/13,Twn,Asha,Inactive,No change,No
6/9/13,Twn,Didg,Inactive,No change,No
6/9/13,Twn,Kayl,Inactive,No change,No
6/9/13,Twn,Kibo,Inactive,No change,No
6/9/13,Twn,Kipp,Inactive,No change,No
6/9/13,Twn,Opal,Inactive,No change,No
6/9/13,Twn,Park,Inactive,No change,No
6/9/13,Twn,Pott,Inactive,No change,No
6/9/13,Twn,Rave,Inactive,No change,No
6/9/13,Twn,Saph,Inactive,No change,No
6/10/13,Gn,DJ,Inactive,Decrease,No
6/10/13,Gn,Daff,Inactive,Decrease,No
6/10/13,Gn,Desd,Inactive,Decrease,No
6/10/13,Gn,Ding,Inactive,Decrease,No
6/10/13,Gn,Dion,Inactive,Decrease,No
6/10/13,Gn,Mali,Inactive,Decrease,No
6/10/13,Gn,Merl,Inactive,Decrease,No
6/10/13,Gn,Mixu,Inactive,Decrease,No
6/10/13,Gn,Paris,Inactive,Decrease,No
6/10/13,Gn,Peab,Inactive,Decrease,No
6/10/13,Gn,Pili,Inactive,Decrease,No
6/10/13,Gn,Pinc,Inactive,Decrease,No
6/10/13,Gn,Razo,Inactive,Decrease,No
6/10/13,Gn,Robe,Inactive,Decrease,No
6/10/13,Gn,Spee,Inactive,Decrease,No
6/10/13,Gn,Spik,Inactive,Decrease,No
6/10/13,Gn,Sput,Inactive,Decrease,No
6/10/13,Gn,Tang,Inactive,Decrease,No
6/10/13,Gn,Tann,Inactive,Decrease,No
6/10/13,Gn,Tux,Inactive,Decrease,No
6/12/13,Gsc,Andy,Inactive,No change,Yes
6/12/13,Gsc,Flat,Inactive,No change,Yes
6/12/13,Gsc,Hanoi,Inactive,No change,Yes
6/12/13,Gsc,Hava,Inactive,No change,Yes
6/12/13,Gsc,Hels,Inactive,No change,Yes
6/12/13,Gsc,Hoba,Inactive,No change,Yes
6/12/13,Gsc,Hong,Inactive,No change,Yes
6/12/13,Gsc,Lobs,Inactive,No change,Yes
6/12/13,Gsc,Lond,Inactive,No change,Yes
6/12/13,Gsc,Pomb,Inactive,No change,Yes
6/12/13,Gsc,Samurai,Inactive,No change,Yes
6/12/13,Gsc,Tsunami,Inactive,No change,Yes
6/15/13,Gsaa,Agnes,Inactive,Increase,Yes
6/15/13,Gsaa,Agro,Inactive,Increase,Yes
6/15/13,Gsaa,Angel,Inactive,Increase,Yes
6/15/13,Gsaa,Bond,Inactive,Increase,Yes
6/15/13,Gsaa,Brit,Inactive,Increase,Yes
6/15/13,Gsaa,Ci,Inactive,Increase,Yes
6/15/13,Gsaa,Crab,Inactive,Increase,Yes
6/15/13,Gsaa,Cybi,Inactive,Increase,Yes
6/15/13,Gsaa,Dina,Inactive,Increase,Yes
6/15/13,Gsaa,Jua2,Inactive,Increase,Yes
6/15/13,Gsaa,Lala,Inactive,Increase,Yes
6/15/13,Gsaa,Mush,Inactive,Increase,Yes
6/15/13,Gsaa,OO7,Inactive,Increase,Yes
6/15/13,Tws,Ardm,Inactive,Increase,Yes
6/15/13,Tws,Bans,Inactive,Increase,Yes
6/15/13,Tws,Bens,Inactive,Increase,Yes
6/15/13,Tws,Bif,Inactive,Increase,Yes
6/15/13,Tws,Bil,Inactive,Increase,Yes
6/15/13,Tws,Blaz,Inactive,Increase,Yes
6/15/13,Tws,Bonn,Inactive,Increase,Yes
6/15/13,Tws,Bost,Inactive,Increase,Yes
6/15/13,Tws,Bow,Inactive,Increase,Yes
6/15/13,Tws,Buai,Inactive,Increase,Yes
6/15/13,Tws,Dixi,Inactive,Increase,Yes
6/15/13,Tws,Elle,Inactive,Increase,Yes
6/15/13,Tws,Gumm,Inactive,Increase,Yes
6/15/13,Tws,KK,Inactive,Increase,Yes
6/15/13,Tws,Kami,Inactive,Increase,Yes
6/15/13,Tws,Kati,Inactive,Increase,Yes
6/15/13,Tws,Kolv,Inactive,Increase,Yes
6/15/13,Tws,Kool,Inactive,Increase,Yes
6/15/13,Tws,Pans,Inactive,Increase,Yes
6/15/13,Tws,Quan,Inactive,Increase,Yes
6/15/13,Tws,Sauc,Inactive,Increase,Yes
6/15/13,Tws,Sava,Inactive,Increase,Yes
6/15/13,Tws,Sifa,Inactive,Increase,Yes
6/15/13,Tws,Trix,Inactive,Increase,Yes
6/15/13,Tws,Twin,Inactive,Increase,Yes
6/16/13,Twn,Ambe,Inactive,Decrease,No
6/16/13,Twn,Aqua,Inactive,Decrease,No
6/16/13,Twn,Asha,Inactive,Decrease,No
6/16/13,Twn,Didg,Inactive,Decrease,No
6/16/13,Twn,Kayl,Inactive,Decrease,No
6/16/13,Twn,Kibo,Inactive,Decrease,No
6/16/13,Twn,Kipp,Inactive,Decrease,No
6/16/13,Twn,Opal,Inactive,Decrease,No
6/16/13,Twn,Park,Inactive,Decrease,No
6/16/13,Twn,Pott,Inactive,Decrease,No
6/16/13,Twn,Rave,Inactive,Decrease,No
6/16/13,Twn,Saph,Inactive,Decrease,No
6/17/13,Gn,DJ,Inactive,Decrease,No
6/17/13,Gn,Daff,Inactive,Decrease,No
6/17/13,Gn,Desd,Inactive,Decrease,No
6/17/13,Gn,Ding,Inactive,Decrease,No
6/17/13,Gn,Dion,Inactive,Decrease,No
6/17/13,Gn,Mali,Inactive,Decrease,No
6/17/13,Gn,Merl,Inactive,Decrease,No
6/17/13,Gn,Mixu,Inactive,Decrease,No
6/17/13,Gn,Paris,Inactive,Decrease,No
6/17/13,Gn,Peab,Inactive,Decrease,No
6/17/13,Gn,Pili,Inactive,Decrease,No
6/17/13,Gn,Pinc,Inactive,Decrease,No
6/17/13,Gn,Razo,Inactive,Decrease,No
6/17/13,Gn,Robe,Inactive,Decrease,No
6/17/13,Gn,Spee,Inactive,Decrease,No
6/17/13,Gn,Spik,Inactive,Decrease,No
6/17/13,Gn,Sput,Inactive,Decrease,No
6/17/13,Gn,Tang,Active,Decrease,No
6/17/13,Gn,Tann,Inactive,Decrease,No
6/17/13,Gn,Tux,Inactive,Decrease,No
6/19/13,Gsc,Andy,Inactive,No change,Yes
6/19/13,Gsc,Flat,Inactive,No change,Yes
6/19/13,Gsc,Geor,Inactive,No change,Yes
6/19/13,Gsc,Hanoi,Inactive,No change,Yes
6/19/13,Gsc,Hava,Inactive,No change,Yes
6/19/13,Gsc,Hels,Inactive,No change,Yes
6/19/13,Gsc,Hong,Inactive,No change,Yes
6/19/13,Gsc,Lobs,Inactive,No change,Yes
6/19/13,Gsc,Lond,Inactive,No change,Yes
6/19/13,Gsc,Pomb,Inactive,No change,Yes
6/19/13,Gsc,Samurai,Inactive,No change,Yes
6/19/13,Gsc,Tsunami,Inactive,No change,Yes
6/22/13,Gsaa,Agnes,Inactive,Increase,Yes
6/22/13,Gsaa,Angel,Inactive,Increase,Yes
6/22/13,Gsaa,Bond,Inactive,Increase,Yes
6/22/13,Gsaa,Brit,Inactive,Increase,Yes
6/22/13,Gsaa,Ci,Active,Increase,Yes
6/22/13,Gsaa,Crab,Inactive,Increase,Yes
6/22/13,Gsaa,Cybi,Inactive,Increase,Yes
6/22/13,Gsaa,Dina,Inactive,Increase,Yes
6/22/13,Gsaa,Jua2,Inactive,Increase,Yes
6/22/13,Gsaa,Lala,Inactive,Increase,Yes
6/22/13,Gsaa,Mush,Inactive,Increase,Yes
6/22/13,Gsaa,OO7,Inactive,Increase,Yes
6/22/13,Tws,Ardm,Inactive,No change,Yes
6/22/13,Tws,Bans,Inactive,No change,Yes
6/22/13,Tws,Bens,Inactive,No change,Yes
6/22/13,Tws,Bif,Inactive,No change,Yes
6/22/13,Tws,Bil,Inactive,No change,Yes
6/22/13,Tws,Blaz,Inactive,No change,Yes
6/22/13,Tws,Bonn,Inactive,No change,Yes
6/22/13,Tws,Bow,Inactive,No change,Yes
6/22/13,Tws,Buai,Inactive,No change,Yes
6/22/13,Tws,Dixi,Inactive,No change,Yes
6/22/13,Tws,Elle,Inactive,No change,Yes
6/22/13,Tws,Gumm,Inactive,No change,Yes
6/22/13,Tws,KK,Inactive,No change,Yes
6/22/13,Tws,Kami,Inactive,No change,Yes
6/22/13,Tws,Kati,Inactive,No change,Yes
6/22/13,Tws,Kolv,Inactive,No change,Yes
6/22/13,Tws,Kool,Inactive,No change,Yes
6/22/13,Tws,Pans,Inactive,No change,Yes
6/22/13,Tws,Quan,Inactive,No change,Yes
6/22/13,Tws,Sauc,Inactive,No change,Yes
6/22/13,Tws,Sava,Inactive,No change,Yes
6/22/13,Tws,Sifa,Inactive,No change,Yes
6/22/13,Tws,Trix,Inactive,No change,Yes
6/22/13,Tws,Twin,Inactive,No change,Yes
6/23/13,Gsb,Gigi,Active,No change,Yes
6/23/13,Gsb,Soft,Inactive,No change,Yes
6/24/13,Gn,DJ,Inactive,No change,Yes
6/24/13,Gn,Daff,Inactive,No change,Yes
6/24/13,Gn,Desd,Inactive,No change,Yes
6/24/13,Gn,Ding,Inactive,No change,Yes
6/24/13,Gn,Mali,Inactive,No change,Yes
6/24/13,Gn,Merl,Inactive,No change,Yes
6/24/13,Gn,Mini,Inactive,No change,Yes
6/24/13,Gn,Mixu,Inactive,No change,Yes
6/24/13,Gn,Paris,Inactive,No change,Yes
6/24/13,Gn,Peab,Inactive,No change,Yes
6/24/13,Gn,Pili,Inactive,No change,Yes
6/24/13,Gn,Pinc,Inactive,No change,Yes
6/24/13,Gn,Razo,Inactive,No change,Yes
6/24/13,Gn,Robe,Inactive,No change,Yes
6/24/13,Gn,Spee,Inactive,No change,Yes
6/24/13,Gn,Spik,Inactive,No change,Yes
6/24/13,Gn,Sput,Inactive,No change,Yes
6/24/13,Gn,Tang,Inactive,No change,Yes
6/24/13,Gn,Tann,Inactive,No change,Yes
6/24/13,Gn,Tux,Inactive,No change,Yes
6/26/13,Twn,Ambe,Inactive,No change,No
6/26/13,Twn,Aqua,Inactive,No change,No
6/26/13,Twn,Asha,Inactive,No change,No
