Date,Group,N sex-active females,N males in group,Mating season,Conception period,Female Group Size
7/22/06,Twn,0,3,YES,YES,8
7/23/06,Twn,1,4,YES,YES,8
7/24/06,Twn,1,4,YES,YES,8
7/25/06,Twn,0,5,YES,YES,8
7/26/06,Twn,0,1,YES,YES,8
7/27/06,Twn,1,3,YES,YES,8
7/28/06,Twn,1,3,YES,YES,8
7/29/06,Twn,3,3,YES,YES,8
7/30/06,Twn,1,3,YES,YES,8
7/31/06,Twn,0,3,YES,YES,8
8/1/06,Twn,1,1,YES,YES,8
8/2/06,Twn,0,3,YES,YES,8
8/3/06,Twn,0,1,YES,YES,8
8/4/06,Twn,0,3,YES,YES,8
8/5/06,Twn,0,2,YES,YES,8
8/6/06,Twn,0,2,YES,YES,8
8/7/06,Twn,0,2,YES,YES,8
8/8/06,Twn,0,2,YES,YES,8
8/9/06,Twn,0,3,YES,YES,8
8/10/06,Twn,0,2,YES,YES,8
8/11/06,Twn,0,3,YES,YES,8
8/12/06,Twn,0,2,YES,YES,8
8/13/06,Twn,1,3,YES,YES,8
8/14/06,Twn,1,1,YES,YES,8
8/15/06,Twn,1,2,YES,YES,8
8/16/06,Twn,0,2,YES,NO,8
8/17/06,Twn,0,3,YES,NO,8
8/18/06,Twn,1,1,YES,NO,8
8/19/06,Twn,1,3,YES,NO,8
8/20/06,Twn,3,4,YES,NO,8
8/21/06,Twn,0,2,YES,NO,8
8/22/06,Twn,0,2,YES,NO,8
8/23/06,Twn,0,2,YES,NO,8
8/24/06,Twn,1,2,YES,NO,8
8/25/06,Twn,0,4,YES,NO,8
8/26/06,Twn,0,2,YES,NO,8
8/27/06,Twn,0,4,YES,NO,8
8/28/06,Twn,1,3,YES,NO,8
8/29/06,Twn,1,2,YES,NO,8
8/30/06,Twn,0,3,YES,NO,8
8/31/06,Twn,0,2,YES,NO,8
9/1/06,Twn,0,2,YES,NO,8
9/2/06,Twn,0,5,YES,NO,8
9/3/06,Twn,1,4,YES,NO,8
9/4/06,Twn,0,3,YES,NO,8
9/5/06,Twn,0,2,YES,NO,8
9/6/06,Twn,0,3,YES,NO,8
9/7/06,Twn,0,3,YES,NO,8
9/8/06,Twn,0,1,YES,NO,8
9/9/06,Twn,0,1,YES,NO,8
9/10/06,Twn,0,4,YES,NO,8
9/11/06,Twn,0,4,YES,NO,8
9/12/06,Twn,0,2,YES,NO,8
9/13/06,Twn,0,3,YES,NO,8
9/14/06,Twn,0,4,YES,NO,8
9/15/06,Twn,0,2,YES,NO,8
9/16/06,Twn,0,3,YES,NO,8
9/17/06,Twn,0,1,YES,NO,8
9/18/06,Twn,0,3,YES,NO,8
9/19/06,Twn,0,2,YES,NO,8
9/20/06,Twn,0,1,YES,NO,8
9/21/06,Twn,1,2,YES,NO,8
9/22/06,Twn,0,3,YES,NO,8
9/23/06,Twn,0,2,YES,NO,8
9/24/06,Twn,1,2,YES,NO,8
9/25/06,Twn,0,4,YES,NO,8
9/26/06,Twn,0,3,YES,NO,8
9/27/06,Twn,0,1,YES,NO,8
9/28/06,Twn,1,4,YES,NO,8
9/29/06,Twn,0,2,YES,NO,8
9/30/06,Twn,1,4,YES,NO,8
10/1/06,Twn,0,4,YES,NO,8
10/2/06,Twn,0,1,YES,NO,8
10/3/06,Twn,0,2,YES,NO,8
10/4/06,Twn,1,2,YES,NO,8
10/5/06,Twn,0,1,YES,NO,8
10/6/06,Twn,1,3,YES,NO,8
10/7/06,Twn,0,3,YES,NO,8
10/8/06,Twn,0,3,YES,NO,8
10/9/06,Twn,0,2,YES,NO,8
10/10/06,Twn,0,2,YES,NO,8
10/11/06,Twn,0,4,YES,NO,8
10/12/06,Twn,2,3,YES,NO,8
10/13/06,Twn,1,4,YES,NO,8
10/14/06,Twn,1,4,YES,NO,8
10/15/06,Twn,1,4,YES,NO,8
10/16/06,Twn,1,2,NO,NO,8
10/17/06,Twn,0,1,NO,NO,8
10/18/06,Twn,0,2,NO,NO,8
10/19/06,Twn,0,2,NO,NO,8
10/20/06,Twn,0,2,NO,NO,8
10/21/06,Twn,0,3,NO,NO,8
10/22/06,Twn,0,3,NO,NO,8
10/23/06,Twn,1,2,NO,NO,8
10/24/06,Twn,1,5,NO,NO,8
10/25/06,Twn,0,2,NO,NO,8
10/26/06,Twn,0,1,NO,NO,8
10/27/06,Twn,0,2,NO,NO,8
10/28/06,Twn,1,4,NO,NO,8
10/29/06,Twn,1,3,NO,NO,8
10/30/06,Twn,2,4,NO,NO,8
10/31/06,Twn,0,4,NO,NO,8
11/1/06,Twn,0,2,NO,NO,8
11/2/06,Twn,0,2,NO,NO,8
11/3/06,Twn,1,2,NO,NO,8
11/4/06,Twn,0,1,NO,NO,8
11/5/06,Twn,0,3,NO,NO,8
11/6/06,Twn,1,2,NO,NO,8
11/7/06,Twn,0,3,NO,NO,8
11/8/06,Twn,0,2,NO,NO,8
11/9/06,Twn,0,4,NO,NO,8
11/10/06,Twn,0,2,NO,NO,8
11/11/06,Twn,0,2,NO,NO,8
11/12/06,Twn,0,3,NO,NO,8
11/13/06,Twn,0,2,NO,NO,8
11/14/06,Twn,0,2,NO,NO,8
11/15/06,Twn,0,1,NO,NO,8
11/16/06,Twn,0,3,NO,NO,8
11/17/06,Twn,ND,ND,NO,NO,8
11/18/06,Twn,0,2,NO,NO,8
11/19/06,Twn,0,2,NO,NO,8
11/20/06,Twn,0,2,NO,NO,8
11/21/06,Twn,0,2,NO,NO,8
11/22/06,Twn,0,4,NO,NO,8
11/23/06,Twn,0,1,NO,NO,8
11/24/06,Twn,0,1,NO,NO,8
11/25/06,Twn,0,3,NO,NO,8
11/26/06,Twn,0,1,NO,NO,8
11/27/06,Twn,0,1,NO,NO,8
11/28/06,Twn,1,1,NO,NO,8
11/29/06,Twn,0,1,NO,NO,8
11/30/06,Twn,0,1,NO,NO,8
12/1/06,Twn,0,3,NO,NO,8
12/2/06,Twn,0,4,NO,NO,8
12/3/06,Twn,0,1,NO,NO,8
12/4/06,Twn,0,3,NO,NO,8
12/5/06,Twn,0,1,NO,NO,8
12/6/06,Twn,0,1,NO,NO,8
12/7/06,Twn,1,3,NO,NO,8
12/8/06,Twn,0,1,NO,NO,8
12/9/06,Twn,0,1,NO,NO,8
12/10/06,Twn,0,3,NO,NO,8
12/11/06,Twn,0,1,NO,NO,8
12/12/06,Twn,0,2,NO,NO,8
12/13/06,Twn,0,1,NO,NO,8
12/14/06,Twn,0,1,NO,NO,8
12/15/06,Twn,0,2,NO,NO,8
12/16/06,Twn,0,3,NO,NO,8
12/17/06,Twn,0,1,NO,NO,8
12/18/06,Twn,0,3,NO,NO,8
12/19/06,Twn,0,1,NO,NO,8
12/20/06,Twn,0,2,NO,NO,8
12/21/06,Twn,0,1,NO,NO,8
12/22/06,Twn,0,3,NO,NO,8
12/23/06,Twn,0,1,NO,NO,8
12/24/06,Twn,0,2,NO,NO,8
12/25/06,Twn,0,3,NO,NO,8
12/26/06,Twn,0,1,NO,NO,8
12/27/06,Twn,0,3,NO,NO,8
12/28/06,Twn,0,3,NO,NO,8
12/29/06,Twn,0,2,NO,NO,8
12/30/06,Twn,0,1,NO,NO,8
12/31/06,Twn,0,2,NO,NO,8
1/1/07,Twn,0,1,NO,NO,8
1/2/07,Twn,0,1,NO,NO,8
1/3/07,Twn,0,2,NO,NO,8
1/4/07,Twn,0,1,NO,NO,8
1/5/07,Twn,0,2,NO,NO,8
1/6/07,Twn,0,1,NO,NO,8
1/7/07,Twn,1,3,NO,NO,8
1/8/07,Twn,0,1,NO,NO,8
1/9/07,Twn,0,1,NO,NO,8
1/10/07,Twn,0,2,NO,NO,8
1/11/07,Twn,0,1,NO,NO,8
1/12/07,Twn,0,1,NO,NO,8
1/13/07,Twn,0,1,NO,NO,8
1/14/07,Twn,1,2,NO,NO,8
1/15/07,Twn,0,1,NO,NO,8
1/16/07,Twn,0,2,NO,NO,8
1/17/07,Twn,0,3,NO,NO,8
1/18/07,Twn,0,1,NO,NO,8
1/19/07,Twn,0,3,NO,NO,8
1/20/07,Twn,0,3,NO,NO,8
1/21/07,Twn,0,1,NO,NO,8
1/22/07,Twn,0,1,NO,NO,8
1/23/07,Twn,0,2,NO,NO,8
1/24/07,Twn,0,1,NO,NO,8
1/25/07,Twn,0,3,NO,NO,8
1/26/07,Twn,0,2,NO,NO,8
1/27/07,Twn,0,1,NO,NO,8
1/28/07,Twn,0,1,NO,NO,8
1/29/07,Twn,0,1,NO,NO,8
1/30/07,Twn,0,3,NO,NO,8
1/31/07,Twn,ND,ND,NO,NO,8
2/1/07,Twn,0,1,NO,NO,8
2/2/07,Twn,0,1,NO,NO,8
2/3/07,Twn,0,1,NO,NO,8
2/4/07,Twn,0,1,NO,NO,8
2/5/07,Twn,0,3,NO,NO,8
2/6/07,Twn,0,1,NO,NO,8
2/7/07,Twn,0,1,NO,NO,8
2/8/07,Twn,0,1,NO,NO,8
2/9/07,Twn,0,1,NO,NO,8
2/10/07,Twn,0,3,NO,NO,8
2/11/07,Twn,1,3,NO,NO,8
2/12/07,Twn,0,3,NO,NO,8
2/13/07,Twn,0,3,NO,NO,8
2/14/07,Twn,0,2,NO,NO,8
2/15/07,Twn,0,2,NO,NO,8
2/16/07,Twn,0,3,NO,NO,8
2/17/07,Twn,0,1,NO,NO,8
2/18/07,Twn,0,1,NO,NO,8
2/19/07,Twn,0,3,NO,NO,8
2/20/07,Twn,0,1,NO,NO,8
2/21/07,Twn,0,2,NO,NO,8
2/22/07,Twn,0,1,NO,NO,8
2/23/07,Twn,0,1,NO,NO,9
2/24/07,Twn,0,1,NO,NO,9
2/25/07,Twn,0,1,NO,NO,9
2/26/07,Twn,0,1,NO,NO,9
2/27/07,Twn,0,2,NO,NO,9
2/28/07,Twn,0,3,NO,NO,9
3/1/07,Twn,0,2,NO,NO,9
3/2/07,Twn,0,1,NO,NO,9
3/3/07,Twn,0,1,NO,NO,9
3/4/07,Twn,0,2,NO,NO,9
3/5/07,Twn,0,1,NO,NO,9
3/6/07,Twn,0,3,NO,NO,9
3/7/07,Twn,0,2,NO,NO,9
3/8/07,Twn,0,2,NO,NO,9
3/9/07,Twn,0,1,NO,NO,9
3/10/07,Twn,0,2,NO,NO,9
3/11/07,Twn,0,1,NO,NO,9
3/12/07,Twn,0,1,NO,NO,9
3/13/07,Twn,0,3,NO,NO,9
3/14/07,Twn,0,1,NO,NO,9
3/15/07,Twn,0,3,NO,NO,9
3/16/07,Twn,0,3,NO,NO,9
3/17/07,Twn,0,1,NO,NO,9
3/18/07,Twn,0,1,NO,NO,9
3/19/07,Twn,0,1,NO,NO,9
3/20/07,Twn,0,1,NO,NO,9
3/21/07,Twn,0,1,NO,NO,9
3/22/07,Twn,0,1,NO,NO,9
3/23/07,Twn,0,2,NO,NO,9
3/24/07,Twn,0,3,NO,NO,9
3/25/07,Twn,0,1,NO,NO,9
3/26/07,Twn,0,2,NO,NO,9
3/27/07,Twn,0,3,NO,NO,9
3/28/07,Twn,ND,ND,NO,NO,9
3/29/07,Twn,0,2,NO,NO,9
3/30/07,Twn,2,1,NO,NO,9
3/31/07,Twn,0,1,NO,NO,9
4/1/07,Twn,0,1,NO,NO,9
4/2/07,Twn,0,1,NO,NO,9
4/3/07,Twn,0,3,NO,NO,9
4/4/07,Twn,0,1,NO,NO,9
4/5/07,Twn,0,2,NO,NO,9
4/6/07,Twn,0,3,NO,NO,9
4/7/07,Twn,0,1,NO,NO,9
4/8/07,Twn,0,1,NO,NO,9
4/9/07,Twn,0,2,NO,NO,9
4/10/07,Twn,1,1,NO,NO,9
4/11/07,Twn,1,2,NO,NO,9
4/12/07,Twn,1,1,NO,NO,9
4/13/07,Twn,0,1,NO,NO,9
4/14/07,Twn,0,1,NO,NO,8
4/15/07,Twn,0,1,NO,NO,8
4/16/07,Twn,0,1,NO,NO,8
4/17/07,Twn,0,1,NO,NO,8
4/18/07,Twn,0,1,NO,NO,8
4/19/07,Twn,ND,ND,NO,NO,8
4/20/07,Twn,0,1,NO,NO,8
4/21/07,Twn,0,1,NO,NO,8
4/22/07,Twn,0,3,NO,NO,8
4/23/07,Twn,0,1,NO,NO,8
4/24/07,Twn,0,1,NO,NO,8
4/25/07,Twn,0,1,NO,NO,8
4/26/07,Twn,0,3,NO,NO,8
4/27/07,Twn,0,1,NO,NO,8
4/28/07,Twn,0,3,NO,NO,8
4/29/07,Twn,0,1,NO,NO,8
4/30/07,Twn,ND,ND,NO,NO,8
5/1/07,Twn,0,1,NO,NO,8
5/2/07,Twn,0,2,NO,NO,8
5/3/07,Twn,0,1,NO,NO,8
5/4/07,Twn,0,4,NO,NO,8
5/5/07,Twn,0,3,NO,NO,8
5/6/07,Twn,0,1,NO,NO,8
5/7/07,Twn,1,1,NO,NO,8
5/8/07,Twn,0,3,NO,NO,8
5/9/07,Twn,0,1,NO,NO,8
5/10/07,Twn,0,2,NO,NO,8
5/11/07,Twn,0,1,NO,NO,8
5/12/07,Twn,0,2,NO,NO,8
5/13/07,Twn,0,1,NO,NO,8
5/14/07,Twn,1,3,NO,NO,8
5/15/07,Twn,0,1,NO,NO,8
5/16/07,Twn,1,2,NO,NO,8
5/17/07,Twn,0,1,NO,NO,8
5/18/07,Twn,0,2,NO,NO,8
5/19/07,Twn,0,1,NO,NO,8
5/20/07,Twn,0,3,NO,NO,8
5/21/07,Twn,0,3,NO,NO,8
5/22/07,Twn,0,1,NO,NO,8
5/23/07,Twn,0,1,NO,NO,8
5/24/07,Twn,2,3,NO,NO,8
5/25/07,Twn,0,1,NO,NO,8
5/26/07,Twn,0,2,NO,NO,8
5/27/07,Twn,1,3,NO,NO,8
5/28/07,Twn,0,2,NO,NO,8
5/29/07,Twn,0,1,NO,NO,8
5/30/07,Twn,0,1,NO,NO,8
5/31/07,Twn,0,2,NO,NO,8
6/1/07,Twn,0,1,YES,NO,8
6/2/07,Twn,0,1,YES,NO,8
6/3/07,Twn,0,1,YES,NO,8
6/4/07,Twn,0,1,YES,NO,8
6/5/07,Twn,0,1,YES,NO,8
6/6/07,Twn,0,2,YES,NO,8
6/7/07,Twn,0,2,YES,NO,8
6/8/07,Twn,0,3,YES,NO,8
6/9/07,Twn,0,2,YES,NO,8
6/10/07,Twn,0,2,YES,NO,8
6/11/07,Twn,1,1,YES,NO,8
6/12/07,Twn,0,3,YES,NO,8
6/13/07,Twn,0,4,YES,NO,8
6/14/07,Twn,1,3,YES,NO,8
6/15/07,Twn,1,1,YES,NO,8
6/16/07,Twn,2,2,YES,NO,8
6/17/07,Twn,0,3,YES,NO,8
6/18/07,Twn,0,3,YES,NO,8
6/19/07,Twn,0,2,YES,NO,8
6/20/07,Twn,1,3,YES,NO,8
6/21/07,Twn,0,1,YES,NO,8
6/22/07,Twn,0,2,YES,NO,8
6/23/07,Twn,0,1,YES,NO,8
6/24/07,Twn,0,1,YES,NO,8
6/25/07,Twn,0,2,YES,NO,8
6/26/07,Twn,0,2,YES,NO,8
6/27/07,Twn,0,3,YES,NO,8
6/28/07,Twn,0,1,YES,NO,8
6/29/07,Twn,0,3,YES,NO,8
6/30/07,Twn,0,2,YES,NO,8
7/1/07,Twn,0,2,YES,NO,8
7/2/07,Twn,1,2,YES,NO,8
7/3/07,Twn,0,2,YES,NO,8
7/4/07,Twn,1,3,YES,NO,8
7/5/07,Twn,1,1,YES,NO,8
7/6/07,Twn,0,1,YES,NO,8
7/7/07,Twn,0,3,YES,NO,8
7/8/07,Twn,0,3,YES,NO,8
7/9/07,Twn,1,2,YES,NO,8
7/10/07,Twn,0,2,YES,NO,8
7/11/07,Twn,0,2,YES,NO,8
7/12/07,Twn,0,2,YES,NO,8
7/13/07,Twn,0,3,YES,NO,8
7/14/07,Twn,0,3,YES,NO,8
7/15/07,Twn,1,1,YES,NO,8
7/16/07,Twn,0,1,YES,NO,8
7/17/07,Twn,0,1,YES,NO,8
7/18/07,Twn,0,1,YES,NO,8
7/19/07,Twn,1,1,YES,NO,8
7/20/07,Twn,1,2,YES,NO,8
7/21/07,Twn,0,4,YES,NO,8
7/22/07,Twn,0,1,YES,NO,8
7/23/07,Twn,0,3,YES,NO,8
7/24/07,Twn,0,1,YES,NO,8
7/25/07,Twn,0,3,YES,NO,8
7/26/07,Twn,0,2,YES,NO,8
7/27/07,Twn,0,1,YES,NO,8
7/28/07,Twn,0,4,YES,NO,8
7/29/07,Twn,0,3,YES,NO,8
7/30/07,Twn,0,3,YES,NO,8
7/31/07,Twn,0,3,YES,NO,8
8/1/07,Twn,0,4,YES,NO,8
8/2/07,Twn,0,1,YES,NO,8
8/3/07,Twn,0,1,YES,NO,8
8/4/07,Twn,0,2,YES,NO,8
8/5/07,Twn,0,2,YES,NO,8
8/6/07,Twn,0,1,YES,NO,8
8/7/07,Twn,0,2,YES,NO,8
8/8/07,Twn,0,2,YES,NO,8
8/9/07,Twn,0,1,YES,NO,8
8/10/07,Twn,0,3,YES,NO,8
8/11/07,Twn,0,1,YES,NO,8
8/12/07,Twn,0,2,YES,NO,8
8/13/07,Twn,0,2,YES,NO,8
8/14/07,Twn,1,2,YES,NO,8
8/15/07,Twn,1,2,YES,NO,8
8/16/07,Twn,1,3,YES,NO,8
8/17/07,Twn,0,3,YES,NO,8
8/18/07,Twn,0,1,YES,NO,8
8/19/07,Twn,0,1,YES,NO,8
8/20/07,Twn,0,2,YES,NO,8
8/21/07,Twn,0,2,YES,NO,8
8/22/07,Twn,0,2,YES,NO,8
8/23/07,Twn,0,1,YES,NO,8
8/24/07,Twn,1,3,YES,NO,8
8/25/07,Twn,0,2,YES,NO,8
8/26/07,Twn,0,2,YES,NO,8
8/27/07,Twn,0,1,YES,NO,8
8/28/07,Twn,0,1,YES,NO,8
8/29/07,Twn,1,2,YES,NO,8
8/30/07,Twn,1,2,YES,NO,8
8/31/07,Twn,1,3,YES,NO,8
9/1/07,Twn,0,2,YES,NO,8
9/2/07,Twn,0,1,YES,NO,8
9/3/07,Twn,0,2,YES,NO,8
9/4/07,Twn,0,1,YES,NO,8
9/5/07,Twn,0,2,YES,NO,8
9/6/07,Twn,0,2,YES,NO,8
9/7/07,Twn,1,3,YES,NO,8
9/8/07,Twn,0,1,YES,NO,8
9/9/07,Twn,0,2,YES,NO,8
9/10/07,Twn,0,2,YES,NO,8
9/11/07,Twn,0,3,YES,NO,8
9/12/07,Twn,0,3,YES,NO,8
9/13/07,Twn,0,1,YES,NO,8
9/14/07,Twn,0,1,YES,NO,8
9/15/07,Twn,2,4,YES,NO,8
9/16/07,Twn,0,1,YES,NO,8
9/17/07,Twn,0,3,YES,NO,8
9/18/07,Twn,0,2,YES,NO,8
9/19/07,Twn,0,2,YES,NO,8
9/20/07,Twn,1,2,YES,NO,8
9/21/07,Twn,0,1,YES,NO,8
9/22/07,Twn,0,2,YES,NO,8
9/23/07,Twn,0,3,YES,NO,8
9/24/07,Twn,1,2,YES,NO,8
9/25/07,Twn,0,1,YES,NO,8
9/26/07,Twn,1,1,YES,NO,8
9/27/07,Twn,0,2,YES,NO,8
9/28/07,Twn,0,1,YES,NO,8
9/29/07,Twn,0,1,YES,NO,8
9/30/07,Twn,0,3,YES,NO,8
10/1/07,Twn,0,2,YES,NO,8
10/2/07,Twn,0,4,YES,NO,8
10/3/07,Twn,0,2,YES,NO,8
10/4/07,Twn,0,2,YES,NO,8
10/5/07,Twn,0,1,YES,YES,8
10/6/07,Twn,0,2,YES,YES,8
10/7/07,Twn,0,2,YES,YES,8
10/8/07,Twn,1,4,YES,YES,8
10/9/07,Twn,0,2,YES,YES,8
10/10/07,Twn,0,1,YES,YES,8
10/11/07,Twn,0,1,YES,YES,8
10/12/07,Twn,0,4,YES,YES,8
10/13/07,Twn,0,2,YES,YES,8
10/14/07,Twn,0,2,YES,YES,8
10/15/07,Twn,0,3,YES,YES,8
10/16/07,Twn,0,2,NO,YES,8
10/17/07,Twn,0,5,NO,YES,8
10/18/07,Twn,0,2,NO,YES,8
10/19/07,Twn,1,2,NO,YES,8
10/20/07,Twn,0,2,NO,YES,8
10/21/07,Twn,0,3,NO,YES,8
10/22/07,Twn,0,1,NO,YES,8
10/23/07,Twn,0,4,NO,YES,8
10/24/07,Twn,0,2,NO,YES,8
10/25/07,Twn,0,2,NO,YES,8
10/26/07,Twn,0,1,NO,YES,8
10/27/07,Twn,0,2,NO,YES,8
10/28/07,Twn,0,2,NO,YES,8
10/29/07,Twn,0,3,NO,YES,8
10/30/07,Twn,1,2,NO,YES,8
10/31/07,Twn,0,1,NO,YES,8
11/1/07,Twn,0,3,NO,YES,8
11/2/07,Twn,0,3,NO,YES,8
11/3/07,Twn,0,1,NO,NO,8
11/4/07,Twn,0,2,NO,NO,8
11/5/07,Twn,0,1,NO,NO,8
11/6/07,Twn,0,2,NO,NO,8
11/7/07,Twn,0,2,NO,NO,8
11/8/07,Twn,0,2,NO,NO,8
11/9/07,Twn,0,1,NO,NO,8
11/10/07,Twn,0,4,NO,NO,8
11/11/07,Twn,0,2,NO,NO,8
11/12/07,Twn,0,1,NO,NO,8
11/13/07,Twn,0,2,NO,NO,8
11/14/07,Twn,0,2,NO,NO,8
11/15/07,Twn,0,2,NO,NO,8
11/16/07,Twn,0,3,NO,NO,8
11/17/07,Twn,0,2,NO,NO,8
11/18/07,Twn,0,2,NO,NO,8
11/19/07,Twn,0,2,NO,NO,8
11/20/07,Twn,0,4,NO,NO,8
11/21/07,Twn,0,1,NO,NO,8
11/22/07,Twn,0,2,NO,NO,8
11/23/07,Twn,0,2,NO,NO,8
11/24/07,Twn,0,2,NO,NO,8
11/25/07,Twn,0,2,NO,NO,8
11/26/07,Twn,0,2,NO,NO,8
11/27/07,Twn,0,3,NO,NO,8
11/28/07,Twn,0,2,NO,NO,8
11/29/07,Twn,0,2,NO,NO,8
11/30/07,Twn,0,1,NO,NO,8
12/1/07,Twn,0,3,NO,NO,8
12/2/07,Twn,1,1,NO,NO,8
12/3/07,Twn,0,1,NO,NO,8
12/4/07,Twn,0,2,NO,NO,8
12/5/07,Twn,0,2,NO,NO,8
12/6/07,Twn,0,3,NO,NO,8
12/7/07,Twn,0,3,NO,NO,8
12/8/07,Twn,1,3,NO,NO,8
12/9/07,Twn,1,3,NO,NO,8
12/10/07,Twn,1,1,NO,NO,8
12/11/07,Twn,1,3,NO,NO,8
12/12/07,Twn,0,2,NO,NO,8
12/13/07,Twn,0,4,NO,NO,8
12/14/07,Twn,0,2,NO,NO,8
12/15/07,Twn,0,2,NO,NO,8
12/16/07,Twn,0,2,NO,NO,8
12/17/07,Twn,0,1,NO,NO,8
12/18/07,Twn,1,3,NO,NO,7
12/19/07,Twn,0,1,NO,NO,7
12/20/07,Twn,0,4,NO,NO,7
12/21/07,Twn,0,1,NO,NO,7
12/22/07,Twn,0,2,NO,NO,7
12/23/07,Twn,0,2,NO,NO,7
12/24/07,Twn,0,3,NO,NO,7
12/25/07,Twn,0,3,NO,NO,7
12/26/07,Twn,0,2,NO,NO,7
12/27/07,Twn,0,3,NO,NO,7
12/28/07,Twn,0,1,NO,NO,7
12/29/07,Twn,0,3,NO,NO,7
12/30/07,Twn,0,1,NO,NO,7
12/31/07,Twn,0,1,NO,NO,7
1/1/08,Twn,0,2,NO,NO,7
1/2/08,Twn,0,1,NO,NO,7
1/3/08,Twn,1,3,NO,NO,7
1/4/08,Twn,0,2,NO,NO,7
1/5/08,Twn,0,2,NO,NO,7
1/6/08,Twn,0,2,NO,NO,7
1/7/08,Twn,0,2,NO,NO,7
1/8/08,Twn,0,2,NO,NO,7
1/9/08,Twn,0,2,NO,NO,7
1/10/08,Twn,0,1,NO,NO,7
1/11/08,Twn,5,2,NO,NO,7
1/12/08,Twn,0,2,NO,NO,7
1/13/08,Twn,0,1,NO,NO,7
1/14/08,Twn,0,2,NO,NO,7
1/15/08,Twn,2,2,NO,NO,7
1/16/08,Twn,0,1,NO,NO,7
1/17/08,Twn,0,1,NO,NO,7
1/18/08,Twn,1,1,NO,NO,7
1/19/08,Twn,1,1,NO,NO,7
1/20/08,Twn,1,1,NO,NO,7
1/21/08,Twn,1,1,NO,NO,7
1/22/08,Twn,1,1,NO,NO,7
1/23/08,Twn,1,1,NO,NO,7
1/24/08,Twn,2,2,NO,NO,7
1/25/08,Twn,1,1,NO,NO,7
1/26/08,Twn,1,1,NO,NO,7
1/27/08,Twn,1,1,NO,NO,7
1/28/08,Twn,2,2,NO,NO,7
1/29/08,Twn,1,1,NO,NO,7
1/30/08,Twn,1,1,NO,NO,7
1/31/08,Twn,1,1,NO,NO,7
2/1/08,Twn,1,2,NO,NO,7
2/2/08,Twn,1,1,NO,NO,7
2/3/08,Twn,1,1,NO,NO,7
2/4/08,Twn,2,3,NO,NO,7
2/5/08,Twn,3,2,NO,NO,7
2/6/08,Twn,2,1,NO,NO,7
2/7/08,Twn,2,1,NO,NO,7
2/8/08,Twn,2,3,NO,NO,7
2/9/08,Twn,0,1,NO,NO,7
2/10/08,Twn,1,1,NO,NO,7
2/11/08,Twn,0,1,NO,NO,7
2/12/08,Twn,0,1,NO,NO,7
2/13/08,Twn,0,1,NO,NO,7
2/14/08,Twn,1,1,NO,NO,7
2/15/08,Twn,0,1,NO,NO,7
2/16/08,Twn,0,1,NO,NO,7
2/17/08,Twn,0,1,NO,NO,7
2/18/08,Twn,0,1,NO,NO,7
2/19/08,Twn,2,1,NO,NO,7
2/20/08,Twn,2,1,NO,NO,7
2/21/08,Twn,2,1,NO,NO,7
2/22/08,Twn,2,1,NO,NO,7
2/23/08,Twn,1,1,NO,NO,7
2/24/08,Twn,1,2,NO,NO,7
2/25/08,Twn,1,1,NO,NO,7
2/26/08,Twn,3,1,NO,NO,7
2/27/08,Twn,2,1,NO,NO,7
2/28/08,Twn,4,1,NO,NO,7
2/29/08,Twn,2,1,NO,NO,7
3/1/08,Twn,1,1,NO,NO,7
3/2/08,Twn,2,1,NO,NO,7
3/3/08,Twn,0,1,NO,NO,7
3/4/08,Twn,0,1,NO,NO,7
3/5/08,Twn,0,2,NO,NO,7
3/6/08,Twn,1,1,NO,NO,7
3/7/08,Twn,1,1,NO,NO,7
3/8/08,Twn,2,1,NO,NO,7
3/9/08,Twn,1,2,NO,NO,7
3/10/08,Twn,0,1,NO,NO,7
3/11/08,Twn,0,1,NO,NO,7
3/12/08,Twn,0,1,NO,NO,7
3/13/08,Twn,1,1,NO,NO,7
3/14/08,Twn,1,1,NO,NO,7
3/15/08,Twn,3,1,NO,NO,7
3/16/08,Twn,0,1,NO,NO,7
3/17/08,Twn,0,1,NO,NO,7
3/18/08,Twn,0,1,NO,NO,7
3/19/08,Twn,1,1,NO,NO,7
3/20/08,Twn,1,1,NO,NO,7
3/21/08,Twn,1,1,NO,NO,7
3/22/08,Twn,1,1,NO,NO,7
3/23/08,Twn,1,1,NO,NO,7
3/24/08,Twn,0,1,NO,NO,7
3/25/08,Twn,0,1,NO,NO,7
3/26/08,Twn,0,1,NO,NO,7
3/27/08,Twn,0,1,NO,NO,7
3/28/08,Twn,0,1,NO,NO,7
3/29/08,Twn,0,1,NO,NO,7
3/30/08,Twn,1,1,NO,NO,7
3/31/08,Twn,0,1,NO,NO,7
4/1/08,Twn,0,0,NO,NO,7
4/2/08,Twn,0,1,NO,NO,7
4/3/08,Twn,0,1,NO,NO,7
4/4/08,Twn,0,1,NO,NO,7
4/5/08,Twn,0,1,NO,NO,7
4/6/08,Twn,0,1,NO,NO,7
4/7/08,Twn,0,1,NO,NO,7
4/8/08,Twn,0,1,NO,NO,7
4/9/08,Twn,0,1,NO,NO,7
4/10/08,Twn,0,1,NO,NO,7
4/11/08,Twn,0,1,NO,NO,7
4/12/08,Twn,0,1,NO,NO,7
4/13/08,Twn,1,1,NO,NO,7
4/14/08,Twn,1,1,NO,NO,7
4/15/08,Twn,1,1,NO,NO,7
